@relation play_store_comments
@attribute ps_class {mauvais, neutre, bien}
@attribute text String
@data
mauvais, ' Le bloc tv est pas a la hauteur de ses prétentions l\' image est souvent pas tres nette de plus le programme se coupe au bout de 5mnet faut réinitialiser ( pub mensongère ) . tres mecontant . '
bien, ' LG G3 B. tv ne fonctionne plus avec Android L Bonjour , Bouygues TV ne fonctionne pas avec Android Lollipop ! ! ! ! '
mauvais, ' Pas mal , mais ... . Et une étoile en moins , le problème des mots de passe n\' est toujours pas résolu , et je vois que je suis pas le seul ... '
mauvais, ' On me demande mes identifiant et mot de passe alors que si je dois regarder la télé sur le portable c\' est que je ne suis pas chez moi ! Nouvelle débilité '
bien, ' installation d\' amely Bonjour , je n\' ai pas eu de problème pour installer amely . merci , c\' est ma première utilisation , j\' espère avoir toutes les informations me concernant , cordialement , '
bien, ' Très bonne application Une excellente application qui offre de nombreux services très pratiques . Bravo la cnamts . '
bien, ' Impressionnant Application agréable manque encore quelques fonctionnalités mais c\' est un très bon début . Félicitation pour le travail réalisé . Depuis dernière mise à jour pour les professionnels de santé la géo-localisation ne fonctionne pas je suis dans le 34 ( Hérault ) et l\' application indiqué des professionnels du 13 ( Bouches-du-Rhône ) '
mauvais, ' Bugs Remboursements inaccessibles , attestations en pdf mal encodé , cette application me semble inutile en l\' état . '
bien, ' Admin Sa serait bien que tous les administrations si mettent avec des applications à peu près correct '
bien, ' Top vive la simplification des services publics . De plus en plus d\' infos utiles . Bien cette mise à jour . '
bien, ' Compte verrouillé L\' application fonctionne -t-elle ? Aucune idée , car une fois votre compte verrouillé ( même après demande de nouveau mot de passe ) , je vous souhaite bon courage pour y accéder de nouveau ... Nous sommes des milliers dans ce cas ( faire une recherche web ... ) . Mise à jour du message : l\' équipe , très réactive , a pu débloquer la situation et je peux désormais profiter d\' une application tout à fait utile et simple d\' utilisation . Bravo et merci ! '
bien, ' Tres pratique Utile je recommande pour tout savoir en temp reel '
bien, ' Excellente application . Application synchronisée avec l\' environnement , bon travail . '
bien, ' Excellente application mais il manque par rapport au site internet le cumul annuel et le reste a payer des franchises medicales et participations forfaitaires '
bien, ' Bonne application simple et efficace qui permet d\' acceder à l\' essentiel sur son compte Améli . '
neutre, ' L\' application elle est très utile pour accéder a nos informations par exemple les remboursements juste un défaut elle se déconnecté tous seul on a pas le temps de voir nos informations juste ça . Merci '
bien, ' L\' application est intéressante et fonctionne bien MAIS ... L\' application est intéressante et fonctionne bien MAIS ne mérite pas les 4**** car sur les tablettes il est impossible de fonctionner en mode portrait ! un comble ! dommmmage ! REPONSE DE LA CPAM : Caisse Nationale d\' Assurance Maladie 10 novembre 2014 Effectivement , le mode paysage est désactivé . Néanmoins , pour votre information , nous travaillons à une prochaine version de l\' application spéciale " tablette " avec une ergonomie totalement revue ... du coup je remonte ma note a 4**** '
neutre, ' Bien mais ... Pas de mode paysage ! ! ! Dommage pour la consultation sur une tablette . '
bien, ' Très utile quand en pas beaucoup de temps en plus pas de place à chercher pour ce garez '
bien, ' Très pratique et facile à utiliser surtout quand on est en déplacement . '
bien, ' Très bien Fait ce qu\' on en attend , efficace , et très beau design . '
bien, ' Tres bien Logiciel de gestion pour notre suivi médical beaucoup plus rapide , plus compréhensif et facile d\' emploi . Bravo . '
bien, ' plutot favorable Le site est clair\'complet\'et bien renseigner merci . Sylvie Cuyalaa '
bien, ' Genial Application géniale et surtout qui fonctionne correctement ! ! '
bien, ' Parfait ! Un indispensable partenaire santé à la fiabibilité sans faille ! '
bien, ' Samsung s 4 applications super rapide fuide et claire tous tes la à avoir '
bien, ' Super Pratique Permets d\' avoir son dossier sous la main de n\' importe où de voir ses remboursement en temps et en heure '
mauvais, ' MOYEN Boff , application pas super top , fonctionne bien et fluide . M ais on ne peus pas suivre IJ de façon correcte '
bien, ' Utile & pratique Son dossier partout n\' importe quand '
neutre, ' Manque quelque chose Manque le fait de pouvoir mémoriser plusieurs comptes de la famille . '
bien, ' Application Très utiles et très pratique facile d\' utilisation '
bien, ' Pratique Très pratique pour voir ses remboursements '
bien, ' Application utile , simpke et agréable à utiliser ... '
bien, ' Très utile et facile d\' utilisation Très bonne application qui fonctionne parfaitement . La nouvelle maj est très utile pour trouver un médecin et les recherches se font sur des critères très intéressant ( honoraires , horaires ... ) . Super quoi ! Merci AMELI . '
bien, ' Presque parfait Tout va très bien , mais souvent en mise à jour ... donc indisponible regulierement , C\' est un mal pour un bien car toujours " temps réel " du coup . Rien n\' est parfait , logique ... Reste à joindre la possibilité de prendre Rdv avec les assistantes sociales et ce sera encore mieux '
bien, ' Facilité d\' utilisation pas de perte de temps '
neutre, ' Problème de lisibilité Appli pratique mais c\' est dommage que lors de la connexion le texte soit affiché en gris sur du bleu . Totalement illisible '
bien, ' Très bonne appli J\' utilise uniquement l\' application pour contact avec la secu . Plus besoin de me déplacer j\' envoie un mail et j\' ai une réponse dans les 48h '
bien, ' Bon appli Elle est trep pratique pour savoir quelque info de notre caisse maladie '
bien, ' Ça fonctionne bien . A recomander . '
bien, ' Pratique rapide et efficace ne rien changer sauf de faire évoluer vos logiciels pour se connecter le soir tard . Merci '
bien, ' Excellente Très bonne application . Pour contacter la cpam par message ça fonctionne très bien et réponse a chaque fois de leur part . Ce qui serait bien c\' est qu\' avec l\' appareil photo on puisse envoyer les documents demandé par pièces jointe . '
bien, ' Indispensable Plus besoin de se déplacer pour ses demarches . Je peux aussi contacter facilement ma cpam . La recherche d\' un professionnel de santé est tres bien . '
bien, ' Ultra pratique Pas de soucis pour la connexion et l\' accès est sécurisé . à recommander pr gérer ses remboursements . '
neutre, ' Pas mal comme appli Tout n\' est pas parfait mais ça permet d\' avoir rapidement les info . Des efforts dans la base de données et mises à jours des calendriers seront nécessaires . '
mauvais, ' De la merde Escroquerie impossible de créer un mots de passe grosse merde '
mauvais, ' e n\' arrive pas à créé un compte '
bien, ' Fonctions Pas mal '
mauvais, ' Une fois de plus , pas assez travaillée Une appli venant de la FFF surement lancée à la hâte . Notre club n\' y apparaît même pas . Les recherches sont fastidieuses . L\' application non officielle de l\' année passée était très bien , pourquoi l\' avoir changée ... . '
neutre, ' A améliorer Bonjour , l\' appli n\' est pas mal mais il y a beaucoup d\' améliorations à apporter : - Impossible de mettre son équipe en favori sur la page d\' accueil - le calendrier et le classement n\' est pas à jour pour les équipes qui jouent sur plusieurs phases - les adresses ne sont pas bonnes - les terrains ne sont pas renseignés - ... Cdlt '
mauvais, ' Ergonomie et base de donnée à revoir ! ! Mon club n\' apparait pas dans la liste des clubs de mon district . Pas pratique , mal fichu ... '
neutre, ' Bof Application très bof , mon club AS GRAC à fusionné avec L\' USSG et est devenue le FC VALLÉE DU GUIERS ( District Isère ) et c\' est pas écrit ... . De plus , les résultats et matchs ne sont pas toujours mis à jour '
neutre, ' Nouvelle saison Bloquée dans une faille spatio-temporelle , cette application n\' est toujours pas passée à la nouvelle saison . '
mauvais, ' Les mises à jour ... se font trop attendre . Déjà qu"au chargement , les infos du club ne sont pas correctes , quand est -ce que le site proposera une mise à jour régulière ? A revoir ... sinon l\' appli est intéressante . Dommage donc '
mauvais, ' Bugs à tout va ! Impossible de faire quoi que ce soit avec l\' application , des bugs à tout va . AGAÇANT ! J\' attends quelques semaines pour voir si cela s\' améliore mais je finirais probablement par perdre patience . Plutôt que de perdre votre temps à interdire des particuliers à faire de belles applications sur la FFF avec TOUS les championnats etc ( je cite : " FFF " l\' ancienne appli ) inspirez vous plutôt , pour des professionnels , votre appli est minable à côté de celle que vous avez fait interdire . Bande de nazes ! '
bien, ' Enfin du nouveau nette amélioration Enfin du nouveau , fini l\' application clone de SFR football amateurs . Une nouvelle interface magnifique et très bien pensée avec des fonctionnalités intéressantes . Seul problème l\' impossibilité de se connecter à son compte FFF . Message d\' erreur systématique malgré bons login et mot de passe . '
neutre, ' Manque pas grand chose ... Je mettrai la 5ème étoile quand l\' application se mettra à jour rapidement ( calendriers , scores , etc ... ) Mise à jour du 30/08 : Je retire une étoile , parce qu\' en plus , personne ne répond aux questions posées par les utilisateurs ! '
mauvais, ' Très décevant ! L\' application est une bonne idée mais n\' est vraiment pas à jour alors que les clubs sont obligés de le faire annuellement . L\' appli devrait être en communication avec footclub '
bien, ' Mise a jour lente Parfois c\' est le lendemain , parfois 10 jours après les scores/classement ne sont toujours pas à jour . Sans parler du désordre dans les journées . Je mettrais 5 étoiles quand les scores seront mis à jours plus consciencieusement '
mauvais, ' Nul nul nul Une appli tres mal foutu , qui plante en permanence sur mon S3 ... encore une fois la fff se fout de la gueule du monde ... un developpeur avait fais une appli geniale , clair lisible et qui fonctionnait ... vous feriez bien de vous en inspirer . '
bien, ' rès bonne application . C sympa de pouvoir suivre son club avec cette appli . De plus C aussi un bon moyen pr trouver les terrains sof quand tu joues dans des clubs perdu de la région ^^ . '
mauvais, ' Beaucoup mieux en 2013-2014 L\' année dernière par ligue on pouvait regarder tous les championnats . Quel intérêt les résultats par equipe , on connaît généralement le score de notre équipe . C\' est le reste du championnat qui nous importe ! ! '
mauvais, ' NUL Mon club n\' y est même pas . Honteux , application pourrie . '
neutre, ' Besoin de mis a jour Juste un peux d\' amélioration et sa va allé '
neutre, ' Bonne idée L\' idée est excellente . La geolocation des stades devrait rendre service à beaucoup de monde . L\' appli est à peaufiner par contre : organiser les clubs par ordre alphabétique , journée de championnat à remettre dans l\' ordre et compléter les clubs ( ligue nord pas de calais district d\' artois il en manque beaucoup dont le mien ) '
neutre, ' Bien , oui mais Enfin une application officielle qui fonctionne bien sur mon smartphone , mais pas sur ma tablette , pourtant récente . A étudier '
neutre, ' Bug Gros bug derniere mise a jour pu aucun résultats '
mauvais, ' Pas à jour Pour le moment on ne peut pas juger , mon club n\' existe pas dans la base alors que sur le site de la fédération , les agendas des matchs sont bien présents . Saison 14/15 non à jour '
mauvais, ' À revoir sérieusement Je suis joueur et dirigeant du club : Haute Combraille foot ce club est né en juin 2013 ( 115 licenciés ) mais il n\' apparait pas dans la base de données ! alors que l\' ancien club où j\' etais Président apparait encore alors que le club n\' existe plus ... . Bref il y a du boulot ! '
mauvais, ' Nul Fait que de planter . Calendrier pas complet alors qu\' il reste que 2 journées ... '
neutre, ' Pas mal , à enrichir Classement alphabétique des équipes . Accès à l\' espace personnel et consultation des désignations pour les arbitres serait parfait . '
mauvais, ' incomplet pas de possibilités d\' accéder à l\' agenda d\' un club , pas d\' adresse du lieu du match et pas d\' enregistrement d\' un match sur l\' agenda . La saison dernière une application officieuse était mieux pensée . Dommage de ne pas s\' en être inspiré . '
